IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
3.122.86.99,443,443,true,FRA,Europe,DE,Frankfurt,250,9.44
34.218.130.79,443,443,true,SEA,North America,US,Seattle,247,9.43
54.213.255.249,443,443,true,SEA,North America,US,Seattle,212,9.43
67.226.221.227,80,443,true,SJC,North America,US,San Jose,519,9.43
34.220.99.189,443,443,true,SEA,North America,US,Seattle,299,9.43
54.70.201.49,443,443,true,SEA,North America,US,Seattle,298,9.43
54.213.254.155,443,443,true,SEA,North America,US,Seattle,241,9.43
204.110.220.60,80,443,true,SJC,North America,US,San Jose,178,9.43
54.203.1.68,8443,443,true,SEA,North America,US,Seattle,338,9.42
34.222.41.157,443,443,true,SEA,North America,US,Seattle,277,9.42
54.202.14.204,443,443,true,SEA,North America,US,Seattle,325,9.42
3.8.233.147,443,443,true,LHR,Europe,GB,London,419,9.42
54.201.94.200,443,443,true,SEA,North America,US,Seattle,377,9.42
54.185.204.231,443,443,true,SEA,North America,US,Seattle,332,9.42
52.40.65.17,443,443,true,SEA,North America,US,Seattle,313,9.42
35.89.222.29,8443,443,true,SEA,North America,US,Seattle,212,9.41
35.91.126.47,443,443,true,SEA,North America,US,Seattle,294,9.41
67.226.221.42,80,443,true,SJC,North America,US,San Jose,182,9.40
204.110.220.16,80,443,true,SJC,North America,US,San Jose,175,9.40
34.221.60.85,8443,443,true,SEA,North America,US,Seattle,279,9.40
35.167.59.10,8443,443,true,SEA,North America,US,Seattle,245,9.40
34.212.61.233,443,443,true,SEA,North America,US,Seattle,307,9.40
54.213.80.58,443,443,true,SEA,North America,US,Seattle,197,9.40
34.216.225.25,443,443,true,SEA,North America,US,Seattle,328,9.40
52.38.37.241,443,443,true,SEA,North America,US,Seattle,287,9.40
3.252.142.72,2083,443,true,MAN,Europe,GB,Manchester,183,9.39
52.40.102.162,443,443,true,PDX,North America,US,Portland,328,9.39
54.186.64.99,443,443,true,SEA,North America,US,Seattle,301,9.39
34.221.215.113,443,443,true,SEA,North America,US,Seattle,357,9.39
52.11.58.34,443,443,true,SEA,North America,US,Seattle,263,9.38
51.20.188.87,443,443,true,CPH,Europe,DK,Copenhagen,273,9.38
51.20.10.240,8443,443,true,ARN,Europe,SE,Stockholm,315,9.38
54.187.240.31,443,443,true,SEA,North America,US,Seattle,229,9.38
34.222.41.157,443,443,true,SEA,North America,US,Seattle,213,9.38
44.224.24.91,443,443,true,SEA,North America,US,Seattle,287,9.38
52.40.102.162,443,443,true,PDX,North America,US,Portland,432,9.38
67.226.221.238,80,443,true,SJC,North America,US,San Jose,441,9.38
35.94.202.166,443,443,true,SEA,North America,US,Seattle,327,9.37
34.218.130.79,443,443,true,PDX,North America,US,Portland,217,9.37
54.202.216.58,443,443,true,SEA,North America,US,Seattle,334,9.37
67.226.221.164,80,443,true,SJC,North America,US,San Jose,276,9.37
34.216.225.25,443,443,true,SEA,North America,US,Seattle,297,9.36
51.20.18.33,443,443,true,CPH,Europe,DK,Copenhagen,244,9.36
34.219.142.29,443,443,true,SEA,North America,US,Seattle,340,9.35
3.8.233.27,443,443,true,LHR,Europe,GB,London,402,9.35
44.227.78.80,443,443,true,SEA,North America,US,Seattle,344,9.35
52.27.119.140,443,443,true,SEA,North America,US,Seattle,356,9.35
44.242.188.8,443,443,true,SEA,North America,US,Seattle,266,9.35
34.216.136.163,443,443,true,SEA,North America,US,Seattle,230,9.34
54.202.235.136,443,443,true,SEA,North America,US,Seattle,269,9.33
35.89.90.25,443,443,true,SEA,North America,US,Seattle,212,9.32
54.202.56.174,443,443,true,SEA,North America,US,Seattle,299,9.32
35.89.193.79,8443,443,true,SEA,North America,US,Seattle,261,9.32
54.200.244.93,443,443,true,PDX,North America,US,Portland,303,9.32
44.227.209.152,443,443,true,PDX,North America,US,Portland,280,9.32
54.176.113.170,80,443,true,SJC,North America,US,San Jose,219,9.31
35.92.205.212,443,443,true,SEA,North America,US,Seattle,371,9.31
54.202.247.75,443,443,true,SEA,North America,US,Seattle,272,9.31
54.213.214.160,443,443,true,SEA,North America,US,Seattle,348,9.31
51.20.99.157,443,443,true,CPH,Europe,DK,Copenhagen,193,9.30
35.93.213.126,443,443,true,SEA,North America,US,Seattle,406,9.30
34.220.90.242,443,443,true,SEA,North America,US,Seattle,259,9.30
35.176.229.223,443,443,true,LHR,Europe,GB,London,201,9.30
35.88.172.202,443,443,true,SEA,North America,US,Seattle,221,9.29
52.89.100.174,443,443,true,SEA,North America,US,Seattle,335,9.29
67.226.221.50,443,443,true,SJC,North America,US,San Jose,481,9.29
3.9.9.137,8443,443,true,LHR,Europe,GB,London,255,9.29
52.42.71.111,443,443,true,SEA,North America,US,Seattle,210,9.29
35.86.152.201,443,443,true,SEA,North America,US,Seattle,330,9.29
18.153.166.250,2053,443,true,FRA,Europe,DE,Frankfurt,291,9.28
34.219.18.150,443,443,true,SEA,North America,US,Seattle,229,9.28
204.110.220.54,80,443,true,SJC,North America,US,San Jose,175,9.28
34.221.108.245,443,443,true,SEA,North America,US,Seattle,237,9.27
54.213.254.155,443,443,true,SEA,North America,US,Seattle,316,9.27
3.252.140.123,443,443,true,DUB,Europe,IE,Dublin,293,9.26
51.21.48.77,443,443,true,ARN,Europe,SE,Stockholm,301,9.26
52.26.202.163,443,443,true,SEA,North America,US,Seattle,370,9.26
35.89.182.228,443,443,true,SEA,North America,US,Seattle,255,9.26
34.220.171.252,443,443,true,SEA,North America,US,Seattle,351,9.26
34.221.74.130,443,443,true,SEA,North America,US,Seattle,340,9.25
67.226.221.240,80,443,true,SJC,North America,US,San Jose,419,9.25
3.8.120.15,8443,443,true,LHR,Europe,GB,London,364,9.25
34.221.215.113,443,443,true,SEA,North America,US,Seattle,316,9.24
34.220.219.115,8443,443,true,SEA,North America,US,Seattle,312,9.24
3.73.124.222,2083,443,true,FRA,Europe,DE,Frankfurt,217,9.23
204.110.220.10,80,443,true,SJC,North America,US,San Jose,178,9.23
204.110.220.162,80,443,true,SJC,North America,US,San Jose,172,9.23
34.221.60.85,8443,443,true,SEA,North America,US,Seattle,251,9.22
3.127.87.124,443,443,true,FRA,Europe,DE,Frankfurt,261,9.22
52.12.162.159,443,443,true,SEA,North America,US,Seattle,383,9.21
44.245.93.54,443,443,true,SEA,North America,US,Seattle,341,9.21
3.253.138.255,8080,443,true,DUB,Europe,IE,Dublin,239,9.21
34.221.145.53,443,443,true,SEA,North America,US,Seattle,240,9.20
3.64.205.189,443,443,true,FRA,Europe,DE,Frankfurt,249,9.20
67.226.221.146,443,443,true,SJC,North America,US,San Jose,546,9.20
34.221.79.238,443,443,true,SEA,North America,US,Seattle,268,9.20
67.226.221.219,80,443,true,SJC,North America,US,San Jose,547,9.19
34.221.20.125,8443,443,true,SEA,North America,US,Seattle,330,9.18
52.35.114.64,443,443,true,SEA,North America,US,Seattle,284,9.18
204.110.220.0,80,443,true,SJC,North America,US,San Jose,180,9.18
67.226.221.185,80,443,true,SJC,North America,US,San Jose,547,9.18
54.202.175.167,8443,443,true,SEA,North America,US,Seattle,328,9.17
67.226.221.210,80,443,true,SJC,North America,US,San Jose,492,9.17
34.220.99.189,443,443,true,SEA,North America,US,Seattle,333,9.17
52.42.71.111,443,443,true,SEA,North America,US,Seattle,272,9.16
35.159.168.72,443,443,true,FRA,Europe,DE,Frankfurt,402,9.16
204.110.220.248,80,443,true,SJC,North America,US,San Jose,195,9.15
34.214.127.142,443,443,true,SEA,North America,US,Seattle,285,9.15
54.202.235.136,443,443,true,SEA,North America,US,Seattle,346,9.15
35.95.2.151,443,443,true,SEA,North America,US,Seattle,323,9.14
52.16.22.6,443,443,true,MAN,Europe,GB,Manchester,271,9.13
204.110.220.116,80,443,true,SJC,North America,US,San Jose,173,9.13
67.226.221.209,80,443,true,SJC,North America,US,San Jose,464,9.13
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,198,9.11
34.221.20.125,8443,443,true,SEA,North America,US,Seattle,343,9.10
67.226.221.148,80,443,true,SJC,North America,US,San Jose,448,9.10
67.226.221.216,80,443,true,SJC,North America,US,San Jose,484,9.09
52.38.6.43,443,443,true,PDX,North America,US,Portland,339,9.09
51.20.238.138,8080,443,true,ARN,Europe,SE,Stockholm,193,9.09
44.228.63.60,443,443,true,PDX,North America,US,Portland,392,9.08
34.216.163.226,80,443,true,PDX,North America,US,Portland,308,9.08
34.218.205.118,443,443,true,PDX,North America,US,Portland,342,9.08
34.218.254.57,80,443,true,PDX,North America,US,Portland,269,9.08
44.228.63.60,443,443,true,SEA,North America,US,Seattle,235,9.07
51.21.48.77,443,443,true,ARN,Europe,SE,Stockholm,222,9.07
54.203.1.68,8443,443,true,SEA,North America,US,Seattle,306,9.07
34.213.162.38,80,443,true,SEA,North America,US,Seattle,233,9.07
67.226.221.151,80,443,true,SJC,North America,US,San Jose,539,9.06
52.10.78.7,80,443,true,PDX,North America,US,Portland,295,9.05
34.221.39.253,443,443,true,SEA,North America,US,Seattle,320,9.05
35.93.176.151,8443,443,true,SEA,North America,US,Seattle,377,9.05
52.41.191.92,443,443,true,SEA,North America,US,Seattle,231,9.04
3.123.4.106,443,443,true,FRA,Europe,DE,Frankfurt,314,9.04
35.91.3.100,443,443,true,SEA,North America,US,Seattle,305,9.04
54.148.167.46,443,443,true,PDX,North America,US,Portland,276,9.03
67.226.221.32,80,443,true,SJC,North America,US,San Jose,381,9.03
67.226.221.177,443,443,true,SJC,North America,US,San Jose,538,9.02
35.92.241.94,443,443,true,SEA,North America,US,Seattle,352,9.02
35.83.185.225,443,443,true,PDX,North America,US,Portland,355,9.01
204.110.220.24,80,443,true,SJC,North America,US,San Jose,178,9.01
47.129.123.254,443,443,true,SIN,Asia Pacific,SG,Singapore,225,9.00
54.190.156.147,8443,443,true,SEA,North America,US,Seattle,211,9.00
44.227.78.80,443,443,true,SEA,North America,US,Seattle,280,8.99
44.243.124.49,443,443,true,SEA,North America,US,Seattle,254,8.98
54.202.115.66,80,443,true,PDX,North America,US,Portland,218,8.98
67.226.221.62,80,443,true,SJC,North America,US,San Jose,555,8.97
34.221.79.238,443,443,true,SEA,North America,US,Seattle,337,8.96
63.176.11.74,2096,443,true,FRA,Europe,DE,Frankfurt,226,8.96
52.10.78.7,443,443,true,PDX,North America,US,Portland,258,8.96
67.226.221.170,80,443,true,SJC,North America,US,San Jose,443,8.95
54.218.186.124,443,443,true,SEA,North America,US,Seattle,267,8.95
35.81.207.167,443,443,true,SEA,North America,US,Seattle,218,8.94
34.218.254.57,80,443,true,PDX,North America,US,Portland,317,8.94
34.220.90.242,443,443,true,SEA,North America,US,Seattle,351,8.92
204.110.220.44,80,443,true,SJC,North America,US,San Jose,180,8.91
204.110.220.137,80,443,true,SJC,North America,US,San Jose,189,8.90
67.226.221.215,80,443,true,SJC,North America,US,San Jose,494,8.90
67.226.221.33,80,443,true,SJC,North America,US,San Jose,578,8.88
35.180.229.1,443,443,true,CDG,Europe,FR,Paris,225,8.86
54.213.214.160,443,443,true,SEA,North America,US,Seattle,317,8.86
35.93.75.7,443,443,true,SEA,North America,US,Seattle,294,8.85
51.20.238.138,8080,443,true,ARN,Europe,SE,Stockholm,344,8.82
34.221.104.235,8443,443,true,SEA,North America,US,Seattle,293,8.82
67.226.221.59,80,443,true,SJC,North America,US,San Jose,458,8.81
3.9.9.137,2053,443,true,LHR,Europe,GB,London,385,8.81
3.38.250.62,443,443,true,ICN,Asia Pacific,KR,Seoul,277,8.77
67.226.221.29,80,443,true,SJC,North America,US,San Jose,582,8.75
35.93.11.77,443,443,true,SEA,North America,US,Seattle,396,8.75
34.220.95.206,443,443,true,SEA,North America,US,Seattle,190,8.74
52.13.212.72,443,443,true,PDX,North America,US,Portland,286,8.72
67.226.221.214,80,443,true,SJC,North America,US,San Jose,516,8.71
67.226.221.56,80,443,true,SJC,North America,US,San Jose,542,8.71
54.200.244.93,443,443,true,PDX,North America,US,Portland,251,8.68
18.192.152.35,2053,443,true,FRA,Europe,DE,Frankfurt,401,8.68
35.95.237.8,443,443,true,PDX,North America,US,Portland,254,8.68
35.93.211.95,443,443,true,SEA,North America,US,Seattle,412,8.66
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,330,8.66
52.13.212.72,443,443,true,SEA,North America,US,Seattle,308,8.63
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,291,8.62
18.192.152.35,8443,443,true,FRA,Europe,DE,Frankfurt,368,8.62
52.89.97.12,443,443,true,SEA,North America,US,Seattle,378,8.58
40.172.42.247,8443,443,true,MXP,Europe,IT,Milan,313,8.55
34.218.205.118,80,443,true,SEA,North America,US,Seattle,242,8.55
35.167.93.200,443,443,true,SEA,North America,US,Seattle,250,8.55
34.213.162.38,80,443,true,PDX,North America,US,Portland,199,8.55
54.190.58.226,80,443,true,PDX,North America,US,Portland,319,8.55
34.218.205.118,80,443,true,PDX,North America,US,Portland,336,8.55
52.32.90.142,80,443,true,PDX,North America,US,Portland,309,8.55
35.91.134.13,80,443,true,SEA,North America,US,Seattle,193,8.55
34.218.205.118,443,443,true,SEA,North America,US,Seattle,238,8.55
54.190.58.226,443,443,true,SEA,North America,US,Seattle,302,8.55
35.167.93.200,80,443,true,SEA,North America,US,Seattle,286,8.55
54.202.115.66,80,443,true,PDX,North America,US,Portland,303,8.55
52.32.90.142,80,443,true,PDX,North America,US,Portland,311,8.54
34.216.163.226,80,443,true,PDX,North America,US,Portland,277,8.54
52.41.218.4,80,443,true,PDX,North America,US,Portland,220,8.54
44.228.63.60,80,443,true,PDX,North America,US,Portland,282,8.54
52.41.218.4,443,443,true,SEA,North America,US,Seattle,254,8.54
54.190.58.226,443,443,true,SEA,North America,US,Seattle,270,8.53
34.221.145.210,443,443,true,SEA,North America,US,Seattle,273,8.52
52.12.13.32,80,443,true,SEA,North America,US,Seattle,372,8.51
35.167.93.200,80,443,true,PDX,North America,US,Portland,381,8.49
52.12.13.32,80,443,true,SEA,North America,US,Seattle,347,8.48
52.41.218.4,443,443,true,SEA,North America,US,Seattle,487,8.45
54.190.58.226,80,443,true,SEA,North America,US,Seattle,315,8.45
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,354,8.45
54.203.85.46,80,443,true,SEA,North America,US,Seattle,353,8.45
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,241,8.39
52.47.125.55,443,443,true,CDG,Europe,FR,Paris,284,8.39
52.35.114.64,443,443,true,SEA,North America,US,Seattle,243,8.36
44.228.63.60,80,443,true,SEA,North America,US,Seattle,407,8.35
52.41.218.4,80,443,true,PDX,North America,US,Portland,403,8.35
67.226.221.179,80,443,true,SJC,North America,US,San Jose,454,8.26
67.226.221.57,80,443,true,SJC,North America,US,San Jose,521,8.25
52.41.191.92,443,443,true,SEA,North America,US,Seattle,464,8.25
52.47.125.55,2053,443,true,CDG,Europe,FR,Paris,335,8.16
54.149.11.131,80,443,true,PDX,North America,US,Portland,396,8.15
51.20.18.33,443,443,true,CPH,Europe,DK,Copenhagen,324,8.15
3.146.152.220,443,443,true,ORD,North America,US,Chicago,248,8.12
35.155.38.149,443,443,true,PDX,North America,US,Portland,450,8.12
52.47.125.55,2053,443,true,CDG,Europe,FR,Paris,389,8.08
35.167.57.211,443,443,true,SEA,North America,US,Seattle,238,8.04
52.47.125.55,443,443,true,CDG,Europe,FR,Paris,269,8.01
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,253,8.01
3.146.178.205,443,443,true,CMH,North America,US,Columbus,331,7.99
3.9.12.200,443,443,true,LHR,Europe,GB,London,330,7.96
3.123.41.161,2053,443,true,FRA,Europe,DE,Frankfurt,266,7.95
35.155.38.149,443,443,true,PDX,North America,US,Portland,467,7.92
63.177.133.124,443,443,true,FRA,Europe,DE,Frankfurt,386,7.91
63.177.133.124,2053,443,true,FRA,Europe,DE,Frankfurt,212,7.87
54.203.85.46,80,443,true,SEA,North America,US,Seattle,325,7.87
3.134.94.8,443,443,true,YYZ,North America,CA,Toronto,409,7.84
3.22.241.198,443,443,true,YYZ,North America,CA,Toronto,362,7.84
18.188.111.185,443,443,true,YYZ,North America,CA,Toronto,245,7.82
3.19.245.231,443,443,true,YYZ,North America,CA,Toronto,311,7.82
3.145.215.0,443,443,true,YYZ,North America,CA,Toronto,315,7.81
3.139.99.151,443,443,true,YYZ,North America,CA,Toronto,224,7.81
3.143.112.61,443,443,true,YYZ,North America,CA,Toronto,238,7.80
3.144.146.221,443,443,true,YYZ,North America,CA,Toronto,277,7.79
18.188.39.179,443,443,true,YYZ,North America,CA,Toronto,236,7.79
3.12.102.85,443,443,true,YYZ,North America,CA,Toronto,296,7.79
3.90.37.201,443,443,true,IAD,North America,US,Ashburn,261,7.78
3.19.73.87,443,443,true,YYZ,North America,CA,Toronto,265,7.78
3.131.133.205,443,443,true,YYZ,North America,CA,Toronto,270,7.78
3.129.250.47,443,443,true,CMH,North America,US,Columbus,251,7.76
52.1.192.244,80,443,false,IAD,North America,US,Ashburn,260,7.76
3.134.105.62,443,443,true,YYZ,North America,CA,Toronto,356,7.75
3.147.73.220,443,443,true,CMH,North America,US,Columbus,346,7.75
3.18.223.41,443,443,true,YYZ,North America,CA,Toronto,399,7.74
52.15.55.109,443,443,true,ORD,North America,US,Chicago,348,7.74
3.135.229.220,443,443,true,YYZ,North America,CA,Toronto,318,7.74
3.143.142.159,443,443,true,YYZ,North America,CA,Toronto,301,7.74
3.12.102.163,443,443,true,YYZ,North America,CA,Toronto,242,7.73
18.119.96.81,443,443,true,YYZ,North America,CA,Toronto,323,7.73
3.143.142.159,443,443,true,YYZ,North America,CA,Toronto,272,7.72
54.203.85.46,443,443,true,SEA,North America,US,Seattle,334,7.72
3.22.241.99,443,443,true,ORD,North America,US,Chicago,318,7.72
3.19.64.113,443,443,true,YYZ,North America,CA,Toronto,330,7.72
3.238.103.24,443,443,true,IAD,North America,US,Ashburn,266,7.72
3.18.223.233,443,443,true,YYZ,North America,CA,Toronto,268,7.71
3.137.151.34,443,443,true,YYZ,North America,CA,Toronto,371,7.71
3.138.202.193,443,443,true,YYZ,North America,CA,Toronto,237,7.70
3.129.39.35,443,443,true,YYZ,North America,CA,Toronto,335,7.70
3.19.66.221,443,443,true,YYZ,North America,CA,Toronto,284,7.70
3.16.164.250,443,443,true,YYZ,North America,CA,Toronto,226,7.70
3.137.153.41,443,443,true,YYZ,North America,CA,Toronto,332,7.69
3.128.33.243,443,443,true,YYZ,North America,CA,Toronto,361,7.69
3.137.41.29,443,443,true,YYZ,North America,CA,Toronto,298,7.69
18.116.163.186,443,443,true,YYZ,North America,CA,Toronto,265,7.69
3.19.14.113,443,443,true,YYZ,North America,CA,Toronto,332,7.69
3.22.221.157,443,443,true,YYZ,North America,CA,Toronto,343,7.69
3.147.89.230,443,443,true,YYZ,North America,CA,Toronto,252,7.68
3.19.234.110,443,443,true,YYZ,North America,CA,Toronto,231,7.68
