IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
3.252.142.72,2083,443,true,DUB,Europe,IE,Dublin,249,10.35
34.211.150.231,443,443,true,SEA,North America,US,Seattle,317,10.35
35.92.20.199,443,443,true,SEA,North America,US,Seattle,210,10.35
35.180.207.69,443,443,true,CDG,Europe,FR,Paris,205,10.34
34.216.167.30,443,443,true,SEA,North America,US,Seattle,233,10.34
34.215.40.254,443,443,true,PDX,North America,US,Portland,286,10.34
35.176.229.223,80,443,true,LHR,Europe,GB,London,252,10.34
35.92.255.98,443,443,true,SEA,North America,US,Seattle,194,10.34
51.20.184.1,2096,443,true,ARN,Europe,SE,Stockholm,211,10.33
34.220.23.246,8443,443,true,SEA,North America,US,Seattle,302,10.33
35.90.109.14,443,443,true,SEA,North America,US,Seattle,254,10.33
3.123.202.92,2053,443,true,FRA,Europe,DE,Frankfurt,254,10.33
3.79.59.119,8443,443,true,FRA,Europe,DE,Frankfurt,359,10.33
35.92.78.232,8443,443,true,SEA,North America,US,Seattle,206,10.33
54.213.215.13,8443,443,true,PDX,North America,US,Portland,215,10.32
54.245.196.0,443,443,true,SEA,North America,US,Seattle,366,10.32
54.187.212.113,8443,443,true,PDX,North America,US,Portland,187,10.32
54.191.196.226,443,443,true,PDX,North America,US,Portland,258,10.32
54.213.255.249,443,443,true,SEA,North America,US,Seattle,330,10.32
54.188.152.116,8443,443,true,SEA,North America,US,Seattle,295,10.32
44.243.209.26,443,443,true,SEA,North America,US,Seattle,315,10.31
35.88.32.64,443,443,true,PDX,North America,US,Portland,297,10.30
35.88.86.238,443,443,true,SEA,North America,US,Seattle,270,10.30
52.26.202.163,443,443,true,SEA,North America,US,Seattle,205,10.30
52.27.146.7,443,443,true,PDX,North America,US,Portland,243,10.29
54.244.214.52,443,443,true,SEA,North America,US,Seattle,332,10.29
35.90.40.183,443,443,true,SEA,North America,US,Seattle,290,10.29
34.253.241.167,8080,443,true,DUB,Europe,IE,Dublin,207,10.28
54.201.155.216,443,443,true,SEA,North America,US,Seattle,271,10.28
34.219.216.115,443,443,true,SEA,North America,US,Seattle,194,10.28
52.39.168.178,443,443,true,PDX,North America,US,Portland,210,10.28
35.87.123.81,443,443,true,SEA,North America,US,Seattle,221,10.28
67.226.223.224,443,443,true,LHR,Europe,GB,London,378,10.27
18.237.72.149,443,443,true,SEA,North America,US,Seattle,253,10.27
67.226.223.108,80,443,true,LHR,Europe,GB,London,171,10.27
67.226.221.158,80,443,true,SJC,North America,US,San Jose,190,10.27
35.181.145.78,8443,443,true,CDG,Europe,FR,Paris,253,10.27
44.243.41.73,443,443,true,SEA,North America,US,Seattle,299,10.27
35.88.211.75,443,443,true,SEA,North America,US,Seattle,319,10.27
18.134.226.184,8080,443,true,LHR,Europe,GB,London,290,10.27
52.10.230.80,443,443,true,SEA,North America,US,Seattle,211,10.26
34.210.74.150,443,443,true,PDX,North America,US,Portland,203,10.26
3.9.223.59,80,443,true,LHR,Europe,GB,London,310,10.26
18.168.203.46,443,443,true,LHR,Europe,GB,London,231,10.26
54.202.168.145,443,443,true,PDX,North America,US,Portland,257,10.26
34.220.171.252,443,443,true,SEA,North America,US,Seattle,255,10.25
51.20.193.187,443,443,true,CPH,Europe,DK,Copenhagen,248,10.25
67.226.223.239,443,443,true,LHR,Europe,GB,London,444,10.25
3.73.124.222,2083,443,true,FRA,Europe,DE,Frankfurt,322,10.25
54.245.196.0,443,443,true,SEA,North America,US,Seattle,370,10.25
67.226.223.245,80,443,true,LHR,Europe,GB,London,165,10.24
34.249.147.242,2087,443,true,DUB,Europe,IE,Dublin,295,10.24
34.220.136.79,443,443,true,PDX,North America,US,Portland,252,10.24
3.66.67.78,8443,443,true,FRA,Europe,DE,Frankfurt,353,10.24
35.90.142.56,443,443,true,SEA,North America,US,Seattle,261,10.24
34.219.142.29,443,443,true,SEA,North America,US,Seattle,204,10.24
54.212.72.17,443,443,true,PDX,North America,US,Portland,244,10.23
34.217.61.124,443,443,true,SEA,North America,US,Seattle,244,10.23
35.94.222.17,443,443,true,PDX,North America,US,Portland,216,10.23
52.89.253.81,443,443,true,SEA,North America,US,Seattle,212,10.23
54.185.124.62,443,443,true,SEA,North America,US,Seattle,279,10.23
35.159.46.230,443,443,true,FRA,Europe,DE,Frankfurt,254,10.23
52.89.100.174,443,443,true,SEA,North America,US,Seattle,218,10.22
34.220.103.164,443,443,true,SEA,North America,US,Seattle,275,10.22
67.226.223.189,443,443,true,LHR,Europe,GB,London,169,10.21
3.249.133.40,8080,443,true,DUB,Europe,IE,Dublin,294,10.21
34.212.187.152,443,443,true,SEA,North America,US,Seattle,187,10.20
34.216.225.25,443,443,true,SEA,North America,US,Seattle,192,10.20
34.216.98.46,443,443,true,PDX,North America,US,Portland,205,10.20
3.78.24.246,2053,443,true,FRA,Europe,DE,Frankfurt,268,10.20
67.226.221.67,80,443,true,SJC,North America,US,San Jose,472,10.20
34.249.147.242,2096,443,true,DUB,Europe,IE,Dublin,278,10.19
54.187.41.136,443,443,true,PDX,North America,US,Portland,234,10.19
51.44.169.170,2096,443,true,CDG,Europe,FR,Paris,221,10.19
35.156.251.161,443,443,true,FRA,Europe,DE,Frankfurt,396,10.19
67.226.223.67,443,443,true,LHR,Europe,GB,London,394,10.19
54.191.60.46,443,443,true,PDX,North America,US,Portland,284,10.19
67.226.223.29,80,443,true,LHR,Europe,GB,London,170,10.19
67.226.223.45,80,443,true,LHR,Europe,GB,London,381,10.18
35.161.56.60,443,443,true,SEA,North America,US,Seattle,285,10.18
44.245.19.73,443,443,true,SEA,North America,US,Seattle,280,10.18
67.226.223.142,443,443,true,LHR,Europe,GB,London,178,10.18
67.226.223.142,80,443,true,LHR,Europe,GB,London,180,10.18
34.216.98.46,443,443,true,PDX,North America,US,Portland,207,10.18
34.208.178.174,443,443,true,SEA,North America,US,Seattle,237,10.17
35.88.180.219,443,443,true,SEA,North America,US,Seattle,304,10.17
3.77.145.8,443,443,true,FRA,Europe,DE,Frankfurt,295,10.17
63.176.11.74,2096,443,true,FRA,Europe,DE,Frankfurt,188,10.17
3.71.189.51,2053,443,true,FRA,Europe,DE,Frankfurt,225,10.17
35.181.77.67,443,443,true,CDG,Europe,FR,Paris,200,10.17
34.221.20.125,8443,443,true,SEA,North America,US,Seattle,270,10.17
35.90.202.115,443,443,true,SEA,North America,US,Seattle,211,10.16
34.216.211.171,443,443,true,PDX,North America,US,Portland,348,10.16
51.20.193.187,443,443,true,CPH,Europe,DK,Copenhagen,226,10.16
52.12.7.67,443,443,true,PDX,North America,US,Portland,220,10.16
3.255.229.244,443,443,true,DUB,Europe,IE,Dublin,305,10.16
34.249.147.242,2087,443,true,DUB,Europe,IE,Dublin,329,10.16
52.40.102.162,443,443,true,SEA,North America,US,Seattle,238,10.16
52.40.13.46,443,443,true,PDX,North America,US,Portland,285,10.15
34.213.36.70,443,443,true,SEA,North America,US,Seattle,320,10.15
52.40.13.46,443,443,true,PDX,North America,US,Portland,263,10.15
34.220.207.105,443,443,true,SEA,North America,US,Seattle,203,10.15
44.243.209.26,443,443,true,PDX,North America,US,Portland,209,10.14
52.10.125.52,443,443,true,SEA,North America,US,Seattle,299,10.14
204.110.220.154,80,443,true,SJC,North America,US,San Jose,250,10.14
54.202.254.86,443,443,true,SEA,North America,US,Seattle,215,10.14
34.208.221.169,443,443,true,SEA,North America,US,Seattle,272,10.14
52.13.49.235,443,443,true,PDX,North America,US,Portland,291,10.13
50.18.133.190,80,443,true,SJC,North America,US,San Jose,194,10.13
3.101.133.120,80,443,true,SJC,North America,US,San Jose,320,10.13
54.241.79.250,80,443,true,SJC,North America,US,San Jose,335,10.13
67.226.221.220,80,443,true,SJC,North America,US,San Jose,353,10.13
54.241.79.250,80,443,true,SJC,North America,US,San Jose,240,10.13
50.18.133.190,80,443,true,SJC,North America,US,San Jose,224,10.13
67.226.223.57,80,443,true,LHR,Europe,GB,London,308,10.13
3.101.102.25,80,443,true,SJC,North America,US,San Jose,293,10.12
54.177.196.101,80,443,true,SJC,North America,US,San Jose,321,10.12
54.193.104.34,80,443,true,SJC,North America,US,San Jose,221,10.12
54.153.59.106,80,443,true,SJC,North America,US,San Jose,289,10.12
35.92.138.230,443,443,true,SEA,North America,US,Seattle,222,10.12
54.216.40.130,8443,443,true,DUB,Europe,IE,Dublin,297,10.12
3.123.41.161,2053,443,true,FRA,Europe,DE,Frankfurt,295,10.11
54.218.198.138,443,443,true,SEA,North America,US,Seattle,240,10.10
54.176.113.170,80,443,true,LAX,North America,US,Los Angeles,184,10.10
54.151.9.4,80,443,true,SJC,North America,US,San Jose,364,10.10
54.219.128.169,80,443,true,SJC,North America,US,San Jose,225,10.10
34.221.60.85,8443,443,true,SEA,North America,US,Seattle,301,10.10
34.221.196.215,443,443,true,SEA,North America,US,Seattle,209,10.09
34.221.196.215,443,443,true,SEA,North America,US,Seattle,202,10.09
54.187.75.124,443,443,true,SEA,North America,US,Seattle,288,10.09
67.226.221.221,80,443,true,SJC,North America,US,San Jose,370,10.09
44.243.41.73,443,443,true,SEA,North America,US,Seattle,207,10.07
54.184.90.28,443,443,true,SEA,North America,US,Seattle,298,10.07
18.192.93.64,443,443,true,FRA,Europe,DE,Frankfurt,292,10.07
34.214.104.193,8443,443,true,SEA,North America,US,Seattle,312,10.06
35.161.85.71,443,443,true,PDX,North America,US,Portland,291,10.06
67.226.221.117,80,443,true,SJC,North America,US,San Jose,491,10.06
204.110.220.203,80,443,true,SJC,North America,US,San Jose,261,10.06
3.9.223.59,443,443,true,LHR,Europe,GB,London,311,10.06
54.74.253.197,2083,443,true,DUB,Europe,IE,Dublin,329,10.06
44.244.200.253,443,443,true,SEA,North America,US,Seattle,247,10.06
35.176.229.223,443,443,true,LHR,Europe,GB,London,221,10.05
34.221.170.44,443,443,true,PDX,North America,US,Portland,313,10.05
35.91.10.193,443,443,true,SEA,North America,US,Seattle,235,10.05
63.177.127.157,443,443,true,FRA,Europe,DE,Frankfurt,229,10.05
3.101.133.120,80,443,true,SJC,North America,US,San Jose,200,10.05
3.64.205.189,443,443,true,FRA,Europe,DE,Frankfurt,229,10.05
67.226.223.164,80,443,true,LHR,Europe,GB,London,184,10.04
54.190.7.155,443,443,true,SEA,North America,US,Seattle,229,10.03
67.226.223.152,80,443,true,LHR,Europe,GB,London,399,10.03
67.226.223.37,443,443,true,LHR,Europe,GB,London,339,10.02
54.74.253.197,2083,443,true,DUB,Europe,IE,Dublin,327,10.02
51.20.65.144,443,443,true,CPH,Europe,DK,Copenhagen,205,10.02
54.67.51.212,80,443,true,SJC,North America,US,San Jose,385,10.01
34.215.40.254,443,443,true,PDX,North America,US,Portland,219,10.00
51.44.169.170,2096,443,true,CDG,Europe,FR,Paris,227,10.00
34.210.229.67,443,443,true,SEA,North America,US,Seattle,208,9.99
67.226.221.252,80,443,true,SJC,North America,US,San Jose,489,9.99
3.101.102.25,80,443,true,SJC,North America,US,San Jose,305,9.99
67.226.223.242,443,443,true,LHR,Europe,GB,London,448,9.99
3.101.73.167,80,443,true,SJC,North America,US,San Jose,376,9.98
67.226.221.27,80,443,true,SJC,North America,US,San Jose,175,9.98
51.20.10.240,8443,443,true,ARN,Europe,SE,Stockholm,205,9.98
67.226.221.147,443,443,true,SJC,North America,US,San Jose,388,9.98
67.226.223.149,80,443,true,LHR,Europe,GB,London,326,9.98
51.20.10.240,2096,443,true,ARN,Europe,SE,Stockholm,332,9.97
3.253.143.95,443,443,true,DUB,Europe,IE,Dublin,184,9.97
54.189.77.217,443,443,true,SEA,North America,US,Seattle,204,9.96
67.226.223.150,80,443,true,LHR,Europe,GB,London,324,9.96
67.226.221.119,80,443,true,SJC,North America,US,San Jose,461,9.95
54.176.113.170,80,443,true,SJC,North America,US,San Jose,325,9.94
204.110.220.48,80,443,true,SJC,North America,US,San Jose,244,9.94
35.95.15.205,443,443,true,SEA,North America,US,Seattle,226,9.94
67.226.223.233,80,443,true,LHR,Europe,GB,London,166,9.94
67.226.221.237,80,443,true,SJC,North America,US,San Jose,456,9.93
34.221.170.44,443,443,true,PDX,North America,US,Portland,306,9.93
34.208.228.22,443,443,true,PDX,North America,US,Portland,262,9.92
3.252.142.72,2083,443,true,DUB,Europe,IE,Dublin,256,9.91
184.169.222.179,80,443,true,SJC,North America,US,San Jose,239,9.91
67.226.223.34,80,443,true,LHR,Europe,GB,London,512,9.89
54.176.205.20,80,443,true,SJC,North America,US,San Jose,210,9.89
18.201.246.54,2083,443,true,DUB,Europe,IE,Dublin,292,9.89
67.226.221.104,80,443,true,SJC,North America,US,San Jose,329,9.89
54.191.60.46,443,443,true,PDX,North America,US,Portland,239,9.88
52.12.32.204,443,443,true,SEA,North America,US,Seattle,312,9.87
35.93.98.203,443,443,true,SEA,North America,US,Seattle,218,9.87
67.226.223.222,80,443,true,LHR,Europe,GB,London,389,9.86
35.180.228.81,443,443,true,CDG,Europe,FR,Paris,344,9.86
67.226.221.172,80,443,true,SJC,North America,US,San Jose,422,9.86
16.171.114.20,8443,443,true,ARN,Europe,SE,Stockholm,334,9.86
44.224.24.91,443,443,true,PDX,North America,US,Portland,294,9.86
54.183.97.111,443,443,true,SJC,North America,US,San Jose,327,9.85
54.149.21.217,443,443,true,SEA,North America,US,Seattle,235,9.84
67.226.223.224,80,443,true,LHR,Europe,GB,London,168,9.84
34.219.18.150,443,443,true,SEA,North America,US,Seattle,202,9.84
67.226.221.86,80,443,true,SJC,North America,US,San Jose,554,9.83
67.226.223.186,80,443,true,LHR,Europe,GB,London,388,9.83
3.75.149.151,443,443,true,FRA,Europe,DE,Frankfurt,281,9.82
44.245.158.149,443,443,true,PDX,North America,US,Portland,229,9.82
3.253.143.95,443,443,true,DUB,Europe,IE,Dublin,316,9.82
52.212.249.161,443,443,true,DUB,Europe,IE,Dublin,200,9.82
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,192,9.82
52.19.38.176,8080,443,true,DUB,Europe,IE,Dublin,343,9.82
34.221.244.171,443,443,true,SEA,North America,US,Seattle,307,9.81
35.181.145.78,8443,443,true,CDG,Europe,FR,Paris,210,9.81
54.77.48.190,443,443,true,DUB,Europe,IE,Dublin,241,9.81
52.19.38.176,8080,443,true,DUB,Europe,IE,Dublin,208,9.81
34.221.81.28,443,443,true,SEA,North America,US,Seattle,258,9.81
3.65.226.75,443,443,true,FRA,Europe,DE,Frankfurt,319,9.80
3.75.149.151,443,443,true,FRA,Europe,DE,Frankfurt,294,9.80
3.66.67.78,2053,443,true,FRA,Europe,DE,Frankfurt,274,9.80
34.221.20.125,8443,443,true,SEA,North America,US,Seattle,202,9.79
52.38.6.43,443,443,true,SEA,North America,US,Seattle,225,9.79
67.226.221.183,80,443,true,SJC,North America,US,San Jose,382,9.79
3.8.119.10,2096,443,true,LHR,Europe,GB,London,201,9.78
18.159.111.125,2053,443,true,FRA,Europe,DE,Frankfurt,222,9.78
54.187.41.136,443,443,true,PDX,North America,US,Portland,310,9.77
52.39.168.178,443,443,true,PDX,North America,US,Portland,251,9.77
54.245.204.155,443,443,true,SEA,North America,US,Seattle,381,9.77
67.226.223.241,80,443,true,LHR,Europe,GB,London,396,9.76
18.237.162.14,443,443,true,PDX,North America,US,Portland,196,9.75
35.159.168.72,443,443,true,FRA,Europe,DE,Frankfurt,260,9.74
54.201.25.127,443,443,true,PDX,North America,US,Portland,342,9.74
67.226.223.126,80,443,true,LHR,Europe,GB,London,354,9.73
204.110.220.143,80,443,true,SJC,North America,US,San Jose,244,9.73
18.236.221.147,443,443,true,PDX,North America,US,Portland,283,9.73
54.213.222.246,443,443,true,SEA,North America,US,Seattle,193,9.73
54.202.56.174,443,443,true,SEA,North America,US,Seattle,308,9.72
54.193.104.34,80,443,true,SJC,North America,US,San Jose,268,9.71
54.202.175.167,8443,443,true,SEA,North America,US,Seattle,247,9.70
3.255.229.244,443,443,true,DUB,Europe,IE,Dublin,180,9.70
34.222.243.6,443,443,true,PDX,North America,US,Portland,231,9.70
51.20.121.201,443,443,true,ARN,Europe,SE,Stockholm,265,9.69
54.200.244.93,443,443,true,SEA,North America,US,Seattle,250,9.69
63.177.127.157,443,443,true,FRA,Europe,DE,Frankfurt,220,9.68
67.226.221.164,80,443,true,SJC,North America,US,San Jose,193,9.68
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,199,9.67
52.89.253.81,443,443,true,SEA,North America,US,Seattle,281,9.65
51.20.121.201,443,443,true,ARN,Europe,SE,Stockholm,351,9.64
67.226.221.49,443,443,true,SJC,North America,US,San Jose,307,9.63
67.226.223.206,80,443,true,LHR,Europe,GB,London,180,9.62
67.226.221.3,443,443,true,SJC,North America,US,San Jose,510,9.61
67.226.221.14,80,443,true,SJC,North America,US,San Jose,186,9.60
35.93.31.9,443,443,true,SEA,North America,US,Seattle,241,9.60
67.226.221.20,80,443,true,SJC,North America,US,San Jose,322,9.60
67.226.221.143,80,443,true,SJC,North America,US,San Jose,194,9.59
67.226.221.135,80,443,true,SJC,North America,US,San Jose,181,9.59
3.73.124.222,2083,443,true,FRA,Europe,DE,Frankfurt,332,9.58
18.153.244.138,443,443,true,FRA,Europe,DE,Frankfurt,223,9.58
67.226.221.189,80,443,true,SJC,North America,US,San Jose,335,9.58
18.237.36.157,443,443,true,PDX,North America,US,Portland,369,9.58
204.110.220.8,80,443,true,SJC,North America,US,San Jose,251,9.58
54.187.212.113,2053,443,true,PDX,North America,US,Portland,258,9.57
54.183.97.111,443,443,true,SJC,North America,US,San Jose,301,9.57
54.185.124.62,443,443,true,SEA,North America,US,Seattle,261,9.56
54.202.115.66,80,443,true,SEA,North America,US,Seattle,285,9.55
3.64.205.189,443,443,true,FRA,Europe,DE,Frankfurt,181,9.55
67.226.223.233,443,443,true,LHR,Europe,GB,London,187,9.55
3.73.76.242,8443,443,true,FRA,Europe,DE,Frankfurt,282,9.55
52.12.13.32,80,443,true,SEA,North America,US,Seattle,210,9.54
63.176.11.74,2096,443,true,FRA,Europe,DE,Frankfurt,318,9.53
54.70.159.220,443,443,true,SEA,North America,US,Seattle,261,9.53
3.9.9.137,8443,443,true,LHR,Europe,GB,London,282,9.53
54.212.72.17,443,443,true,SEA,North America,US,Seattle,312,9.53
54.201.107.93,443,443,true,SEA,North America,US,Seattle,303,9.53
204.110.220.121,80,443,true,SJC,North America,US,San Jose,257,9.52
52.31.125.29,443,443,true,DUB,Europe,IE,Dublin,296,9.52
54.216.40.130,8443,443,true,DUB,Europe,IE,Dublin,258,9.51
3.74.9.115,8443,443,true,FRA,Europe,DE,Frankfurt,179,9.51
54.202.254.86,443,443,true,PDX,North America,US,Portland,278,9.50
67.226.221.111,80,443,true,SJC,North America,US,San Jose,181,9.50
35.88.231.172,443,443,true,PDX,North America,US,Portland,200,9.49
67.226.221.128,80,443,true,SJC,North America,US,San Jose,178,9.47
18.237.240.176,443,443,true,SEA,North America,US,Seattle,209,9.47
3.101.73.167,80,443,true,SJC,North America,US,San Jose,257,9.46
67.226.221.25,80,443,true,SJC,North America,US,San Jose,458,9.44
67.226.221.78,80,443,true,SJC,North America,US,San Jose,318,9.43
3.68.76.250,443,443,true,FRA,Europe,DE,Frankfurt,307,9.43
3.65.226.75,443,443,true,FRA,Europe,DE,Frankfurt,214,9.43
54.72.217.111,443,443,true,DUB,Europe,IE,Dublin,230,9.43
44.244.103.10,443,443,true,SEA,North America,US,Seattle,385,9.43
67.226.221.28,80,443,true,SJC,North America,US,San Jose,181,9.42
3.123.202.92,2053,443,true,FRA,Europe,DE,Frankfurt,270,9.42
67.226.221.185,80,443,true,SJC,North America,US,San Jose,301,9.42
18.153.166.250,2053,443,true,FRA,Europe,DE,Frankfurt,284,9.42
54.190.7.155,443,443,true,SEA,North America,US,Seattle,219,9.42
67.226.221.148,80,443,true,SJC,North America,US,San Jose,552,9.41
67.226.223.99,80,443,true,LHR,Europe,GB,London,343,9.40
35.92.195.248,443,443,true,SEA,North America,US,Seattle,293,9.39
54.177.196.101,80,443,true,LAX,North America,US,Los Angeles,356,9.37
67.226.221.102,443,443,true,SJC,North America,US,San Jose,303,9.35
54.190.156.147,8443,443,true,SEA,North America,US,Seattle,195,9.34
67.226.221.67,443,443,true,SJC,North America,US,San Jose,450,9.33
54.190.156.147,8443,443,true,SEA,North America,US,Seattle,343,9.32
67.226.221.102,80,443,true,SJC,North America,US,San Jose,186,9.32
67.226.223.67,80,443,true,LHR,Europe,GB,London,170,9.31
34.222.18.249,443,443,true,PDX,North America,US,Portland,196,9.31
67.226.221.246,80,443,true,SJC,North America,US,San Jose,498,9.30
67.226.221.54,443,443,true,SJC,North America,US,San Jose,180,9.29
67.226.223.154,80,443,true,LHR,Europe,GB,London,167,9.28
67.226.221.135,443,443,true,SJC,North America,US,San Jose,168,9.27
18.217.106.165,443,443,true,IAD,North America,US,Ashburn,241,9.27
54.191.65.60,443,443,true,SEA,North America,US,Seattle,258,9.27
18.184.76.101,443,443,true,FRA,Europe,DE,Frankfurt,274,9.27
34.214.207.118,443,443,true,PDX,North America,US,Portland,262,9.25
67.226.221.92,80,443,true,SJC,North America,US,San Jose,188,9.25
34.241.61.182,443,443,true,DUB,Europe,IE,Dublin,319,9.25
67.226.223.92,80,443,true,LHR,Europe,GB,London,170,9.25
67.226.223.87,80,443,true,LHR,Europe,GB,London,168,9.24
67.226.221.200,80,443,true,SJC,North America,US,San Jose,179,9.22
52.34.137.238,443,443,true,SEA,North America,US,Seattle,315,9.21
67.226.221.94,443,443,true,SJC,North America,US,San Jose,309,9.21
67.226.221.47,80,443,true,SJC,North America,US,San Jose,428,9.20
204.110.220.198,80,443,true,SJC,North America,US,San Jose,229,9.20
35.93.65.45,8443,443,true,SEA,North America,US,Seattle,357,9.20
67.226.221.65,80,443,true,SJC,North America,US,San Jose,178,9.18
67.226.221.44,443,443,true,SJC,North America,US,San Jose,470,9.18
67.226.221.66,80,443,true,SJC,North America,US,San Jose,194,9.17
67.226.223.240,80,443,true,LHR,Europe,GB,London,168,9.17
3.230.207.59,2095,443,true,IAD,North America,US,Ashburn,253,9.16
35.93.76.30,443,443,true,SEA,North America,US,Seattle,224,9.16
67.226.221.238,80,443,true,SJC,North America,US,San Jose,193,9.15
67.226.221.174,80,443,true,SJC,North America,US,San Jose,175,9.14
35.159.168.72,443,443,true,FRA,Europe,DE,Frankfurt,201,9.10
52.10.78.7,443,443,true,PDX,North America,US,Portland,307,9.08
67.226.221.104,443,443,true,SJC,North America,US,San Jose,176,9.08
51.21.48.77,443,443,true,ARN,Europe,SE,Stockholm,283,9.07
3.127.87.124,443,443,true,FRA,Europe,DE,Frankfurt,279,9.06
35.95.237.8,443,443,true,SEA,North America,US,Seattle,190,9.03
52.12.13.32,80,443,true,PDX,North America,US,Portland,336,9.02
18.153.94.168,443,443,true,FRA,Europe,DE,Frankfurt,221,9.01
34.221.49.183,443,443,true,SEA,North America,US,Seattle,298,9.00
67.226.221.116,80,443,true,SJC,North America,US,San Jose,194,9.00
67.226.221.49,80,443,true,SJC,North America,US,San Jose,309,9.00
44.228.63.60,443,443,true,PDX,North America,US,Portland,220,8.99
67.226.221.178,80,443,true,SJC,North America,US,San Jose,318,8.98
67.226.221.48,80,443,true,SJC,North America,US,San Jose,368,8.98
67.226.221.95,80,443,true,SJC,North America,US,San Jose,517,8.97
67.226.221.115,80,443,true,SJC,North America,US,San Jose,182,8.97
3.254.130.72,443,443,true,DUB,Europe,IE,Dublin,266,8.97
54.89.8.1,8443,443,true,IAD,North America,US,Ashburn,278,8.95
67.226.221.240,80,443,true,SJC,North America,US,San Jose,178,8.95
3.93.116.26,443,443,true,IAD,North America,US,Ashburn,253,8.93
67.226.221.71,443,443,true,SJC,North America,US,San Jose,173,8.93
52.10.78.7,80,443,true,PDX,North America,US,Portland,320,8.92
67.226.221.182,80,443,true,SJC,North America,US,San Jose,192,8.92
67.226.221.188,80,443,true,SJC,North America,US,San Jose,181,8.91
18.220.231.246,443,443,true,IAD,North America,US,Ashburn,242,8.91
54.191.65.60,443,443,true,SEA,North America,US,Seattle,318,8.90
3.135.227.227,443,443,true,IAD,North America,US,Ashburn,361,8.89
67.226.221.212,80,443,true,SJC,North America,US,San Jose,185,8.88
34.217.100.152,443,443,true,PDX,North America,US,Portland,241,8.87
35.167.93.200,80,443,true,SEA,North America,US,Seattle,376,8.87
51.20.238.138,8080,443,true,ARN,Europe,SE,Stockholm,424,8.86
3.140.207.52,443,443,true,IAD,North America,US,Ashburn,366,8.85
52.15.197.5,443,443,true,IAD,North America,US,Ashburn,293,8.84
51.20.238.138,8080,443,true,ARN,Europe,SE,Stockholm,197,8.84
3.17.14.31,443,443,true,IAD,North America,US,Ashburn,314,8.83
67.226.221.36,80,443,true,SJC,North America,US,San Jose,172,8.81
