IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
34.222.88.107,443,443,true,SEA,North America,US,Seattle,301,9.07
54.190.58.226,80,443,true,SEA,North America,US,Seattle,288,9.07
35.92.5.235,443,443,true,SEA,North America,US,Seattle,247,9.06
35.92.138.230,443,443,true,SEA,North America,US,Seattle,241,9.05
35.90.45.187,443,443,true,SEA,North America,US,Seattle,322,9.05
54.190.58.226,443,443,true,SEA,North America,US,Seattle,245,9.05
35.93.176.151,8443,443,true,SEA,North America,US,Seattle,227,9.05
54.149.11.131,80,443,true,PDX,North America,US,Portland,242,9.04
54.213.255.249,443,443,true,SEA,North America,US,Seattle,215,9.03
34.212.140.131,443,443,true,SEA,North America,US,Seattle,331,9.03
54.70.64.224,443,443,true,SEA,North America,US,Seattle,211,9.03
52.25.14.131,443,443,true,SEA,North America,US,Seattle,282,9.03
44.228.63.60,443,443,true,PDX,North America,US,Portland,271,9.02
63.177.127.157,443,443,true,FRA,Europe,DE,Frankfurt,429,9.02
54.70.201.49,443,443,true,SEA,North America,US,Seattle,361,9.02
52.35.114.64,443,443,true,SEA,North America,US,Seattle,270,9.01
52.10.78.7,80,443,true,SEA,North America,US,Seattle,334,9.01
204.110.220.6,80,443,true,SJC,North America,US,San Jose,178,9.00
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,249,9.00
34.221.136.99,443,443,true,SEA,North America,US,Seattle,193,9.00
34.222.92.117,443,443,true,SEA,North America,US,Seattle,281,8.99
35.90.35.163,443,443,true,SEA,North America,US,Seattle,272,8.98
67.226.221.9,80,443,true,SJC,North America,US,San Jose,467,8.97
52.25.14.131,443,443,true,SEA,North America,US,Seattle,284,8.97
67.226.221.41,80,443,true,SJC,North America,US,San Jose,662,8.96
54.185.204.231,443,443,true,SEA,North America,US,Seattle,413,8.96
34.216.163.226,80,443,true,SEA,North America,US,Seattle,290,8.96
44.243.119.78,443,443,true,SEA,North America,US,Seattle,302,8.96
35.90.112.231,443,443,true,SEA,North America,US,Seattle,247,8.95
44.243.162.168,443,443,true,SEA,North America,US,Seattle,331,8.95
34.221.137.199,443,443,true,SEA,North America,US,Seattle,186,8.94
35.92.205.40,443,443,true,SEA,North America,US,Seattle,233,8.94
52.41.218.4,443,443,true,SEA,North America,US,Seattle,246,8.94
204.110.220.118,80,443,true,SJC,North America,US,San Jose,258,8.93
44.243.222.140,443,443,true,SEA,North America,US,Seattle,323,8.93
3.73.124.222,2083,443,true,FRA,Europe,DE,Frankfurt,272,8.93
34.218.205.118,443,443,true,PDX,North America,US,Portland,202,8.93
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,227,8.93
67.226.221.85,80,443,true,SJC,North America,US,San Jose,184,8.92
35.90.240.72,443,443,true,SEA,North America,US,Seattle,322,8.91
67.226.223.55,80,443,true,LHR,Europe,GB,London,543,8.91
44.243.162.168,443,443,true,SEA,North America,US,Seattle,314,8.91
35.90.199.86,443,443,true,SEA,North America,US,Seattle,210,8.91
35.159.168.72,443,443,true,FRA,Europe,DE,Frankfurt,369,8.91
52.12.162.159,443,443,true,SEA,North America,US,Seattle,360,8.90
54.213.12.198,443,443,true,PDX,North America,US,Portland,332,8.90
35.163.40.82,443,443,true,SEA,North America,US,Seattle,338,8.90
44.243.41.73,443,443,true,SEA,North America,US,Seattle,341,8.89
44.244.163.167,443,443,true,SEA,North America,US,Seattle,283,8.88
34.212.229.248,443,443,true,SEA,North America,US,Seattle,301,8.87
52.11.38.216,443,443,true,PDX,North America,US,Portland,224,8.86
204.110.220.55,80,443,true,SJC,North America,US,San Jose,197,8.85
54.212.176.38,443,443,true,SEA,North America,US,Seattle,326,8.85
44.244.62.164,443,443,true,SEA,North America,US,Seattle,226,8.85
34.210.32.252,443,443,true,SEA,North America,US,Seattle,417,8.84
34.221.137.199,443,443,true,SEA,North America,US,Seattle,293,8.83
34.221.197.100,443,443,true,SEA,North America,US,Seattle,297,8.82
44.244.45.8,443,443,true,SEA,North America,US,Seattle,304,8.81
16.170.236.119,443,443,true,CPH,Europe,DK,Copenhagen,197,8.81
67.226.221.146,443,443,true,SJC,North America,US,San Jose,518,8.80
34.221.186.205,443,443,true,SEA,North America,US,Seattle,272,8.80
34.221.143.142,443,443,true,SEA,North America,US,Seattle,274,8.79
34.212.180.51,443,443,true,SEA,North America,US,Seattle,252,8.78
51.20.238.138,8080,443,true,ARN,Europe,SE,Stockholm,225,8.78
54.203.85.46,443,443,true,SEA,North America,US,Seattle,193,8.78
54.200.244.93,443,443,true,SEA,North America,US,Seattle,382,8.78
34.212.134.77,443,443,true,SEA,North America,US,Seattle,323,8.77
18.100.116.119,443,443,true,MAD,Europe,ES,Madrid,293,8.77
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,332,8.76
34.221.2.228,443,443,true,SEA,North America,US,Seattle,239,8.75
204.110.220.233,80,443,true,SJC,North America,US,San Jose,195,8.74
204.110.220.142,80,443,true,SJC,North America,US,San Jose,190,8.72
54.176.205.20,80,443,true,SJC,North America,US,San Jose,284,8.71
16.170.136.116,2083,443,true,CPH,Europe,DK,Copenhagen,288,8.68
54.203.85.46,80,443,true,SEA,North America,US,Seattle,189,8.68
204.110.220.200,80,443,true,SJC,North America,US,San Jose,199,8.67
35.94.68.66,443,443,true,SEA,North America,US,Seattle,349,8.67
54.148.167.46,443,443,true,PDX,North America,US,Portland,195,8.66
35.90.155.190,443,443,true,SEA,North America,US,Seattle,277,8.65
34.209.216.3,80,443,true,PDX,North America,US,Portland,191,8.64
44.228.63.60,80,443,true,PDX,North America,US,Portland,386,8.61
35.89.222.29,8443,443,true,SEA,North America,US,Seattle,264,8.60
3.9.9.137,2053,443,true,LHR,Europe,GB,London,408,8.60
44.243.121.99,443,443,true,SEA,North America,US,Seattle,239,8.59
54.203.85.46,80,443,true,PDX,North America,US,Portland,329,8.59
52.32.90.142,80,443,true,PDX,North America,US,Portland,295,8.55
54.190.58.226,80,443,true,SEA,North America,US,Seattle,246,8.55
52.41.218.4,80,443,true,SEA,North America,US,Seattle,329,8.55
35.167.93.200,80,443,true,SEA,North America,US,Seattle,277,8.55
34.216.163.226,80,443,true,PDX,North America,US,Portland,272,8.55
54.190.58.226,443,443,true,SEA,North America,US,Seattle,283,8.55
52.11.138.174,80,443,true,SEA,North America,US,Seattle,245,8.55
35.167.93.200,443,443,true,PDX,North America,US,Portland,266,8.55
34.218.254.57,80,443,true,PDX,North America,US,Portland,281,8.54
44.243.226.172,443,443,true,SEA,North America,US,Seattle,278,8.54
52.10.78.7,443,443,true,SEA,North America,US,Seattle,317,8.54
44.228.63.60,80,443,true,SEA,North America,US,Seattle,381,8.54
44.228.63.60,443,443,true,PDX,North America,US,Portland,252,8.54
52.32.90.142,80,443,true,SEA,North America,US,Seattle,340,8.54
204.110.220.94,80,443,true,SJC,North America,US,San Jose,188,8.54
34.209.238.134,443,443,true,SEA,North America,US,Seattle,322,8.53
35.91.69.106,443,443,true,SEA,North America,US,Seattle,277,8.53
54.149.11.131,80,443,true,PDX,North America,US,Portland,229,8.52
52.10.78.7,443,443,true,SEA,North America,US,Seattle,321,8.51
52.10.230.80,443,443,true,SEA,North America,US,Seattle,317,8.51
3.9.9.137,8443,443,true,LHR,Europe,GB,London,388,8.50
34.218.205.118,80,443,true,PDX,North America,US,Portland,218,8.49
52.40.102.162,443,443,true,SEA,North America,US,Seattle,352,8.47
35.90.25.30,443,443,true,SEA,North America,US,Seattle,283,8.46
204.110.220.104,80,443,true,SJC,North America,US,San Jose,198,8.46
204.110.220.241,80,443,true,SJC,North America,US,San Jose,223,8.46
35.155.38.149,443,443,true,PDX,North America,US,Portland,287,8.42
16.171.6.147,443,443,true,CPH,Europe,DK,Copenhagen,303,8.41
204.110.220.176,80,443,true,SJC,North America,US,San Jose,174,8.40
67.226.221.80,443,443,true,SJC,North America,US,San Jose,598,8.40
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,193,8.39
67.226.221.41,443,443,true,SJC,North America,US,San Jose,521,8.39
54.202.115.66,80,443,true,SEA,North America,US,Seattle,299,8.36
3.9.9.137,2053,443,true,LHR,Europe,GB,London,286,8.36
35.155.38.149,443,443,true,PDX,North America,US,Portland,304,8.36
52.47.125.55,2053,443,true,CDG,Europe,FR,Paris,212,8.36
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,320,8.35
67.226.221.253,443,443,true,SJC,North America,US,San Jose,220,8.34
52.47.125.55,443,443,true,CDG,Europe,FR,Paris,379,8.33
52.10.78.7,80,443,true,SEA,North America,US,Seattle,290,8.32
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,209,8.28
204.110.220.152,80,443,true,SJC,North America,US,San Jose,193,8.28
34.221.49.9,443,443,true,SEA,North America,US,Seattle,304,8.27
18.236.13.188,443,443,true,SEA,North America,US,Seattle,235,8.24
18.236.13.188,80,443,true,SEA,North America,US,Seattle,307,8.24
18.171.2.25,8443,443,true,LHR,Europe,GB,London,199,8.20
52.47.125.55,2053,443,true,CDG,Europe,FR,Paris,266,8.16
67.226.221.50,80,443,true,SJC,North America,US,San Jose,502,8.15
34.210.229.67,443,443,true,SEA,North America,US,Seattle,233,8.13
34.218.254.57,80,443,true,SEA,North America,US,Seattle,247,8.08
67.226.221.10,80,443,true,SJC,North America,US,San Jose,465,8.06
3.136.160.8,443,443,true,IAD,North America,US,Ashburn,372,8.05
204.110.220.135,80,443,true,SJC,North America,US,San Jose,183,8.05
3.18.109.186,443,443,true,IAD,North America,US,Ashburn,394,7.99
34.221.248.241,443,443,true,SEA,North America,US,Seattle,358,7.99
52.41.218.4,443,443,true,SEA,North America,US,Seattle,395,7.96
52.47.125.55,443,443,true,CDG,Europe,FR,Paris,364,7.96
18.217.229.246,443,443,true,IAD,North America,US,Ashburn,372,7.95
3.129.15.179,443,443,true,IAD,North America,US,Ashburn,317,7.90
204.110.220.46,80,443,true,SJC,North America,US,San Jose,197,7.90
3.140.254.89,443,443,true,IAD,North America,US,Ashburn,422,7.90
3.144.73.28,443,443,true,IAD,North America,US,Ashburn,226,7.89
3.134.102.146,443,443,true,IAD,North America,US,Ashburn,305,7.89
3.141.106.158,443,443,true,IAD,North America,US,Ashburn,330,7.88
3.15.181.88,443,443,true,IAD,North America,US,Ashburn,363,7.87
3.137.154.221,443,443,true,IAD,North America,US,Ashburn,234,7.87
3.9.9.137,8443,443,true,LHR,Europe,GB,London,371,7.86
3.134.106.157,443,443,true,IAD,North America,US,Ashburn,255,7.85
3.20.238.45,443,443,true,IAD,North America,US,Ashburn,309,7.84
3.14.13.4,443,443,true,IAD,North America,US,Ashburn,331,7.84
3.20.223.221,443,443,true,IAD,North America,US,Ashburn,263,7.83
18.188.111.234,443,443,true,IAD,North America,US,Ashburn,349,7.83
3.140.253.183,443,443,true,IAD,North America,US,Ashburn,361,7.83
3.16.13.206,443,443,true,IAD,North America,US,Ashburn,241,7.83
3.139.93.173,443,443,true,ORD,North America,US,Chicago,321,7.82
18.116.73.171,443,443,true,IAD,North America,US,Ashburn,276,7.82
44.211.185.188,443,443,true,IAD,North America,US,Ashburn,282,7.81
3.128.190.94,443,443,true,IAD,North America,US,Ashburn,250,7.81
3.138.155.230,443,443,true,IAD,North America,US,Ashburn,236,7.81
3.140.254.89,443,443,true,IAD,North America,US,Ashburn,335,7.81
3.141.106.158,443,443,true,IAD,North America,US,Ashburn,316,7.81
54.212.0.106,443,443,true,SEA,North America,US,Seattle,316,7.80
54.80.56.105,443,443,true,IAD,North America,US,Ashburn,461,7.80
3.15.214.145,443,443,true,IAD,North America,US,Ashburn,232,7.80
3.134.105.62,443,443,true,IAD,North America,US,Ashburn,346,7.80
3.144.154.198,443,443,true,IAD,North America,US,Ashburn,325,7.80
3.15.174.155,443,443,true,IAD,North America,US,Ashburn,279,7.80
54.203.85.46,443,443,true,PDX,North America,US,Portland,322,7.80
3.14.15.45,443,443,true,IAD,North America,US,Ashburn,353,7.79
3.129.17.89,443,443,true,IAD,North America,US,Ashburn,273,7.79
3.22.188.170,443,443,true,IAD,North America,US,Ashburn,350,7.79
3.14.85.198,443,443,true,IAD,North America,US,Ashburn,371,7.79
3.147.48.207,443,443,true,CMH,North America,US,Columbus,302,7.78
18.216.168.118,443,443,true,CMH,North America,US,Columbus,335,7.77
52.14.155.19,443,443,true,IAD,North America,US,Ashburn,309,7.77
3.16.38.104,443,443,true,IAD,North America,US,Ashburn,260,7.77
3.135.220.205,443,443,true,ORD,North America,US,Chicago,259,7.77
3.128.160.6,443,443,true,IAD,North America,US,Ashburn,257,7.76
3.18.113.133,443,443,true,IAD,North America,US,Ashburn,343,7.76
3.134.112.223,443,443,true,IAD,North America,US,Ashburn,437,7.76
3.144.214.147,443,443,true,IAD,North America,US,Ashburn,234,7.76
3.131.137.156,443,443,true,IAD,North America,US,Ashburn,317,7.76
3.145.146.118,443,443,true,IAD,North America,US,Ashburn,281,7.76
3.134.102.156,443,443,true,IAD,North America,US,Ashburn,321,7.75
3.136.236.134,443,443,true,ORD,North America,US,Chicago,350,7.75
18.225.7.176,443,443,true,IAD,North America,US,Ashburn,359,7.74
18.224.96.19,443,443,true,IAD,North America,US,Ashburn,253,7.74
204.110.220.7,80,443,true,SJC,North America,US,San Jose,188,7.74
3.134.106.157,443,443,true,IAD,North America,US,Ashburn,337,7.74
3.135.230.80,443,443,true,IAD,North America,US,Ashburn,388,7.74
3.14.88.234,443,443,true,IAD,North America,US,Ashburn,232,7.74
18.217.53.196,443,443,true,IAD,North America,US,Ashburn,402,7.74
3.14.72.243,443,443,true,IAD,North America,US,Ashburn,416,7.74
3.131.137.156,443,443,true,IAD,North America,US,Ashburn,295,7.74
44.202.3.237,443,443,true,IAD,North America,US,Ashburn,242,7.73
18.188.15.223,443,443,true,IAD,North America,US,Ashburn,318,7.73
52.14.57.225,443,443,true,IAD,North America,US,Ashburn,269,7.73
3.129.72.138,443,443,true,IAD,North America,US,Ashburn,315,7.73
3.131.160.19,443,443,true,IAD,North America,US,Ashburn,326,7.73
52.15.172.146,443,443,true,IAD,North America,US,Ashburn,314,7.73
3.135.220.205,443,443,true,IAD,North America,US,Ashburn,265,7.73
18.218.252.151,443,443,true,IAD,North America,US,Ashburn,333,7.72
18.222.148.15,443,443,true,IAD,North America,US,Ashburn,259,7.72
3.23.64.59,443,443,true,IAD,North America,US,Ashburn,271,7.72
63.177.133.124,2053,443,true,FRA,Europe,DE,Frankfurt,326,7.72
3.136.11.171,443,443,true,IAD,North America,US,Ashburn,307,7.72
3.139.64.32,443,443,true,IAD,North America,US,Ashburn,374,7.72
3.142.48.69,443,443,true,IAD,North America,US,Ashburn,241,7.72
52.14.252.209,443,443,true,IAD,North America,US,Ashburn,354,7.72
18.225.35.207,443,443,true,IAD,North America,US,Ashburn,249,7.72
18.216.125.228,443,443,true,IAD,North America,US,Ashburn,462,7.72
44.195.93.158,443,443,true,IAD,North America,US,Ashburn,259,7.72
3.18.111.27,443,443,true,IAD,North America,US,Ashburn,297,7.72
40.172.42.247,8443,443,true,MXP,Europe,IT,Milan,272,7.72
3.17.204.85,443,443,true,IAD,North America,US,Ashburn,385,7.72
3.20.240.236,443,443,true,IAD,North America,US,Ashburn,371,7.72
3.18.223.41,443,443,true,IAD,North America,US,Ashburn,268,7.71
3.19.29.37,443,443,true,IAD,North America,US,Ashburn,342,7.71
18.118.107.44,443,443,true,IAD,North America,US,Ashburn,347,7.71
3.136.155.224,443,443,true,IAD,North America,US,Ashburn,274,7.71
3.19.234.88,443,443,true,IAD,North America,US,Ashburn,355,7.71
3.19.73.87,443,443,true,IAD,North America,US,Ashburn,405,7.71
3.15.181.88,443,443,true,IAD,North America,US,Ashburn,335,7.71
52.15.181.167,443,443,true,IAD,North America,US,Ashburn,273,7.71
18.189.2.37,443,443,true,IAD,North America,US,Ashburn,263,7.71
3.141.153.54,443,443,true,IAD,North America,US,Ashburn,331,7.71
3.14.252.113,443,443,true,ORD,North America,US,Chicago,332,7.71
3.129.17.57,443,443,true,IAD,North America,US,Ashburn,397,7.70
3.138.69.97,443,443,true,ORD,North America,US,Chicago,259,7.70
3.19.245.231,443,443,true,IAD,North America,US,Ashburn,345,7.70
18.216.213.54,443,443,true,ORD,North America,US,Chicago,269,7.70
204.110.220.57,80,443,true,SJC,North America,US,San Jose,190,7.70
3.16.157.66,443,443,true,IAD,North America,US,Ashburn,365,7.70
3.145.208.179,443,443,true,IAD,North America,US,Ashburn,329,7.70
54.186.64.99,443,443,true,SEA,North America,US,Seattle,281,7.70
18.220.205.215,443,443,true,IAD,North America,US,Ashburn,416,7.70
3.238.70.254,443,443,true,IAD,North America,US,Ashburn,319,7.69
52.14.141.184,443,443,true,IAD,North America,US,Ashburn,313,7.69
3.142.185.92,443,443,true,IAD,North America,US,Ashburn,395,7.69
3.148.115.11,443,443,true,CMH,North America,US,Columbus,261,7.69
3.131.90.95,443,443,true,IAD,North America,US,Ashburn,278,7.69
3.16.31.53,443,443,true,IAD,North America,US,Ashburn,340,7.69
18.188.19.241,443,443,true,IAD,North America,US,Ashburn,250,7.68
3.140.199.252,443,443,true,IAD,North America,US,Ashburn,279,7.68
3.18.102.52,443,443,true,IAD,North America,US,Ashburn,248,7.68
3.139.83.179,443,443,true,IAD,North America,US,Ashburn,372,7.68
3.144.254.210,443,443,true,IAD,North America,US,Ashburn,315,7.68
18.119.156.163,443,443,true,IAD,North America,US,Ashburn,325,7.67
18.189.43.21,443,443,true,IAD,North America,US,Ashburn,304,7.67
18.224.252.192,443,443,true,IAD,North America,US,Ashburn,299,7.67
52.14.237.238,443,443,true,IAD,North America,US,Ashburn,437,7.67
3.142.222.224,443,443,true,IAD,North America,US,Ashburn,331,7.67
3.14.147.202,443,443,true,IAD,North America,US,Ashburn,333,7.67
3.15.232.46,443,443,true,IAD,North America,US,Ashburn,352,7.67
3.134.113.67,443,443,true,IAD,North America,US,Ashburn,319,7.67
54.167.202.135,443,443,true,IAD,North America,US,Ashburn,388,7.67
3.140.189.126,443,443,true,IAD,North America,US,Ashburn,452,7.67
18.225.35.189,443,443,true,IAD,North America,US,Ashburn,251,7.66
3.15.32.53,443,443,true,IAD,North America,US,Ashburn,260,7.66
52.14.34.150,443,443,true,IAD,North America,US,Ashburn,403,7.66
3.145.196.226,443,443,true,CMH,North America,US,Columbus,315,7.66
3.76.206.85,443,443,true,FRA,Europe,DE,Frankfurt,233,7.66
18.191.7.104,443,443,true,IAD,North America,US,Ashburn,238,7.66
3.17.67.124,443,443,true,IAD,North America,US,Ashburn,349,7.66
3.141.195.183,443,443,true,IAD,North America,US,Ashburn,231,7.66
52.15.179.46,443,443,true,IAD,North America,US,Ashburn,289,7.66
3.18.223.233,443,443,true,IAD,North America,US,Ashburn,439,7.66
3.129.17.89,443,443,true,IAD,North America,US,Ashburn,429,7.66
52.14.153.202,443,443,true,IAD,North America,US,Ashburn,307,7.66
18.225.95.147,443,443,true,ORD,North America,US,Chicago,345,7.66
3.16.137.253,443,443,true,ORD,North America,US,Chicago,363,7.66
3.147.63.1,443,443,true,IAD,North America,US,Ashburn,327,7.66
3.149.213.53,443,443,true,CMH,North America,US,Columbus,379,7.66
3.134.91.61,443,443,true,IAD,North America,US,Ashburn,268,7.66
3.129.19.103,443,443,true,IAD,North America,US,Ashburn,375,7.66
52.1.192.244,80,443,false,IAD,North America,US,Ashburn,258,7.66
3.22.223.250,443,443,true,IAD,North America,US,Ashburn,320,7.65
3.138.153.65,443,443,true,IAD,North America,US,Ashburn,295,7.65
3.135.223.240,443,443,true,IAD,North America,US,Ashburn,400,7.65
3.17.109.240,443,443,true,IAD,North America,US,Ashburn,406,7.65
3.147.80.96,443,443,true,CMH,North America,US,Columbus,385,7.65
3.14.12.0,443,443,true,IAD,North America,US,Ashburn,346,7.65
3.144.36.1,443,443,true,IAD,North America,US,Ashburn,407,7.64
18.191.195.177,443,443,true,ORD,North America,US,Chicago,414,7.64
18.216.27.37,443,443,true,IAD,North America,US,Ashburn,363,7.64
3.15.46.159,443,443,true,IAD,North America,US,Ashburn,255,7.64
3.16.160.253,443,443,true,IAD,North America,US,Ashburn,267,7.64
3.141.195.49,443,443,true,IAD,North America,US,Ashburn,260,7.63
52.14.141.184,443,443,true,IAD,North America,US,Ashburn,409,7.63
3.17.130.162,443,443,true,IAD,North America,US,Ashburn,273,7.63
3.133.117.43,443,443,true,CMH,North America,US,Columbus,342,7.63
3.144.23.86,443,443,true,IAD,North America,US,Ashburn,337,7.62
3.21.166.215,443,443,true,IAD,North America,US,Ashburn,246,7.62
3.14.12.56,443,443,true,IAD,North America,US,Ashburn,343,7.62
18.218.168.41,443,443,true,IAD,North America,US,Ashburn,245,7.62
18.216.131.216,443,443,true,IAD,North America,US,Ashburn,338,7.62
18.222.149.1,443,443,true,IAD,North America,US,Ashburn,304,7.62
3.14.252.113,443,443,true,ORD,North America,US,Chicago,418,7.62
3.128.87.5,443,443,true,IAD,North America,US,Ashburn,431,7.62
